FBgn	Chr	Start	End	Symbol.x	FBtr	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	Seqname_UTR	Source	Feature	Start_UTR	End_UTR	Score	Strand	Frame	4-6h_Ind-neg_1	4-6h_Ind-neg_2	4-6h_Ind-pos_1	4-6h_Ind-pos_2	6-8h_Ind-neg_1	6-8h_Ind-neg_2	6-8h_Ind-pos_1	6-8h_Ind-pos_2	4-6h_Vnd-neg_1	4-6h_Vnd-neg_2	4-6h_Vnd-pos_1	4-6h_Vnd-pos_2	6-8h_Vnd-neg_1	6-8h_Vnd-neg_2	6-8h_Vnd-pos_1	6-8h_Vnd-pos_2	4-6h_Pros-neg_1	4-6h_Pros-neg_2	4-6h_Pros-pos_1	4-6h_Pros-pos_2	6-8h_Pros-neg_1	6-8h_Pros-neg_2	6-8h_Pros-pos_1	6-8h_Pros-pos_2	6-8h_Elav-neg_1	6-8h_Elav-neg_2	6-8h_Elav-pos_1	6-8h_Elav-pos_2	8-10h_Elav-neg_1	8-10h_Elav-neg_2	8-10h_Elav-pos_1	8-10h_Elav-pos_2	18-22h_Elav-neg_1	18-22h_Elav-neg_2	18-22h_Elav-pos_1	18-22h_Elav-pos_2	6-8h_Repo-neg_1	6-8h_Repo-neg_2	6-8h_Repo-pos_1	6-8h_Repo-pos_2	8-10h_Repo-neg_1	8-10h_Repo-neg_2	8-10h_Repo-pos_1	8-10h_Repo-pos_2	18-22h_Repo-neg_1	18-22h_Repo-neg_2	18-22h_Repo-pos_1	18-22h_Repo-pos_2	CGID	Symbol.y	Biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Norm_avrg_A	Norm_avrg_B	log2FC_norm_count	IC_46_pos_mean	VC_46_pos_mean	VC_46_neg_mean	IC_46_neg_mean	VC_46_log2FC_over_neg	IC_46_log2FC_over_neg	Tissue_46_log2FC_VCvsIC_VST	IC_68_pos_mean	VC_68_pos_mean	VC_68_neg_mean	IC_68_neg_mean	VC_68_log2FC_over_neg	IC_68_log2FC_over_neg	Tissue_68_log2FC_VCvsIC_VST	Temp_VC_46vs68	Temp_IC_46vs68
FBgn0036465	3L	15040223	15040931	 Rpn12R	 gene_symbol Rpn12R	77	146	262	255	180	138	70	92	79	105	126	142	1984	2266	2698	1045	1120	1305	523	227	908	662	743	423	316	1518	357	333	503	297	180	110	135	138	190	58	2275	3578	3638	2984	2782	2717	1597	539	2456	1825	1757	1699	1648	1194	1483	1502	2094	2367	2364	2243	2711	2352	2892	2041	3L	FlyBase	5UTR	15042505	15042570	.	-	.	8.94071749434887	8.93906265011006	9.14547791582147	9.22218513310459	8.90032036812066	9.063361667585	9.18513927438522	9.40300773710537	9.12858210495209	9.38577784845885	9.6145066818156	9.34622645022249	9.29542116300924	9.44346126861193	9.59230202366382	9.55122046210384	9.54111939202622	9.16921618669918	9.42401815034115	9.11060848472596	9.13920754597775	9.04575793732767	8.92500203376459	9.29958054555674	9.15591665308318	8.84415583762203	9.26601287823183	9.01291467671335	8.93539354799155	9.33660490149774	8.89746904489963	9.63820604484675	8.88614447784468	9.60825608107867	9.72317663252284	9.43536353378864	8.79400985004579	9.07479709457412	8.65618591955091	9.29792458384819	9.21292535886891	9.46422588330249	9.16153949117961	9.73630422639167	9.27540274964106	9.41592103983752	9.52067120270266	9.32313042590098	CG11552	Rpn12R	protein_coding	2667.08115961003	-1.90356414545916	0.10437337255323	-18.2380246886088	2.57600682745943e-74	1.20436993711337e-12	4209.21312312079	1124.94919609927	1.9036907095592	9.18383152446303	9.48036656601905	9.25717997670547	8.93989007222947	0.0343700722803784	0.0388390846325013	0.0458466668624608	9.2940735057453	9.57176124288383	9.36944121581059	8.98184101785283	0.0308214013277511	0.0492998689316158	0.0424733558743445	-0.0138415677059395	-0.0172148786940557
FBgn0036465	3L	15039443	15040067	 Rpn12R	 gene_symbol Rpn12R	149	238	236	168	66	83	32	77	55	80	118	136	1362	1537	2187	512	1137	1100	410	199	648	480	547	428	157	1525	312	238	272	210	154	80	130	143	155	41	1529	2887	2402	2310	1903	2438	1060	485	1873	1289	1425	1409	732	437	456	875	459	1303	1487	1251	1640	1570	1729	1299	3L	FlyBase	5UTR	15042505	15042570	.	-	.	8.94071749434887	8.93906265011006	9.14547791582147	9.22218513310459	8.90032036812066	9.063361667585	9.18513927438522	9.40300773710537	9.12858210495209	9.38577784845885	9.6145066818156	9.34622645022249	9.29542116300924	9.44346126861193	9.59230202366382	9.55122046210384	9.54111939202622	9.16921618669918	9.42401815034115	9.11060848472596	9.13920754597775	9.04575793732767	8.92500203376459	9.29958054555674	9.15591665308318	8.84415583762203	9.26601287823183	9.01291467671335	8.93539354799155	9.33660490149774	8.89746904489963	9.63820604484675	8.88614447784468	9.60825608107867	9.72317663252284	9.43536353378864	8.79400985004579	9.07479709457412	8.65618591955091	9.29792458384819	9.21292535886891	9.46422588330249	9.16153949117961	9.73630422639167	9.27540274964106	9.41592103983752	9.52067120270266	9.32313042590098	CG11552	Rpn12R	protein_coding	2131.96679294663	-1.85642047171804	0.144540195710068	-12.8436277714873	9.33932834218386e-38	1.92699189938139e-11	3341.44763528131	922.485950611941	1.85687442118314	9.18383152446303	9.48036656601905	9.25717997670547	8.93989007222947	0.0343700722803784	0.0388390846325013	0.0458466668624608	9.2940735057453	9.57176124288383	9.36944121581059	8.98184101785283	0.0308214013277511	0.0492998689316158	0.0424733558743445	-0.0138415677059395	-0.0172148786940557
FBgn0262679	3L	41496	42002	 CG43149	 gene_symbol CG43149	5	46	58	48	38	13	21	14	17	9	44	82	595	571	854	170	512	427	407	130	426	355	270	243	97	483	38	62	63	85	36	29	19	26	22	10	869	1298	950	822	898	892	387	221	636	544	597	709	126	22	47	131	58	102	50	13	33	40	45	23	3L	FlyBase	5UTR	54670	54751	.	-	.	9.36440784355053	9.34003403788499	9.0608000695676	8.86875193440015	9.19628867580933	9.42042274011637	9.15878135256015	9.3240285663036	9.42990541277358	9.46629957306045	9.36357756257994	9.37466103032969	9.51354785881664	9.42191990145161	9.52377412353058	9.42616633831603	9.45883187298013	9.29867206884877	9.78806547252411	9.53064185114651	9.69434000518254	9.36968146890086	9.81123472681371	9.83578791040456	9.35686672531204	9.17470921265595	9.63494439172982	9.48049864441957	9.18433296872609	9.49731948954475	9.4060457743541	9.46904827858551	9.33789277940061	9.88048964436291	10.1062429841863	9.5032486453719	9.04819588392632	9.21504657552578	9.72314735265646	9.51937077505894	9.54626808515554	9.45938315189296	9.60162502866246	9.97342123381209	9.5258931273347	9.48441605072247	9.68652335879019	9.7085240531795	CG43149	CG43149	protein_coding	897.87794698946	-1.68867517318387	0.149871914132684	-11.2674558335784	1.89980250135712e-29	1.85141768582753e-08	1370.63822533457	425.117668644355	1.68891370127859	8.96477600198387	9.36911929645482	9.44810249291702	9.35222094071776	-0.0121111752114557	-0.0610414773915612	0.0636459042470124	9.24140495943188	9.4749702309233	9.46773388013412	9.30835570796285	0.00110225528988015	-0.0104141432376047	0.0360092110695568	-0.0162079705886786	-0.0438446637661341
FBgn0262679	3L	39912	40826	 CG43149	 gene_symbol CG43149	82	106	94	44	102	86	34	83	40	38	75	112	788	840	1384	440	680	600	558	218	466	490	310	485	63	575	58	73	99	79	38	20	43	58	61	8	518	1026	760	876	755	711	286	174	600	498	502	562	62	70	94	175	261	37	34	16	52	19	46	26	3L	FlyBase	5UTR	54670	54751	.	-	.	9.36440784355053	9.34003403788499	9.0608000695676	8.86875193440015	9.19628867580933	9.42042274011637	9.15878135256015	9.3240285663036	9.42990541277358	9.46629957306045	9.36357756257994	9.37466103032969	9.51354785881664	9.42191990145161	9.52377412353058	9.42616633831603	9.45883187298013	9.29867206884877	9.78806547252411	9.53064185114651	9.69434000518254	9.36968146890086	9.81123472681371	9.83578791040456	9.35686672531204	9.17470921265595	9.63494439172982	9.48049864441957	9.18433296872609	9.49731948954475	9.4060457743541	9.46904827858551	9.33789277940061	9.88048964436291	10.1062429841863	9.5032486453719	9.04819588392632	9.21504657552578	9.72314735265646	9.51937077505894	9.54626808515554	9.45938315189296	9.60162502866246	9.97342123381209	9.5258931273347	9.48441605072247	9.68652335879019	9.7085240531795	CG43149	CG43149	protein_coding	733.822867129263	-1.69482273343035	0.153518603362535	-11.0398524759115	2.45435791631398e-28	3.872001173022e-08	1121.30333736148	346.34239689705	1.69490570342964	8.96477600198387	9.36911929645482	9.44810249291702	9.35222094071776	-0.0121111752114557	-0.0610414773915612	0.0636459042470124	9.24140495943188	9.4749702309233	9.46773388013412	9.30835570796285	0.00110225528988015	-0.0104141432376047	0.0360092110695568	-0.0162079705886786	-0.0438446637661341
FBgn0039454	3R	26754161	26754663	 CG14247	 gene_symbol CG14247	49	110	107	121	67	27	31	37	28	43	56	77	351	227	320	238	295	410	167	59	338	205	268	197	168	593	205	118	153	148	63	45	58	81	89	33	788	1097	675	524	657	742	325	116	490	308	516	464	1406	337	385	631	177	515	312	264	197	183	220	143	3R	FlyBase	5UTR	26737610	26737808	.	+	.	9.11422761437601	8.90157902525646	9.20156617639557	9.00448438324277	8.8803994805744	8.78540960659063	8.95582545410416	9.22556976084523	9.42542843790848	9.39257185568709	9.502928939639	9.42858733651126	9.42119854385691	9.65505983058973	9.6151244671733	9.65109396634145	9.28535454727781	9.21843435161199	9.30994361507597	9.0847287472603	9.12446497766913	9.05898876371737	8.93564767911574	9.24593645714646	9.26950788022726	8.83065650009904	9.2697414959166	9.08396510571675	9.04983767795038	9.54240984584844	9.00819165467675	9.93406117546888	8.99690004895774	9.55211598391264	9.48321359738019	9.2164691826132	8.65618591955091	8.94120610650814	8.74014677555948	9.42699135457088	9.15405818653119	9.32000371270675	9.36759876666116	9.73929567656433	9.10817825179637	9.54545719123129	9.1207172939355	9.2168412281575	CG14247	CG14247	protein_coding	696.542693797558	-1.75085118150176	0.167516090372161	-10.4518388508948	1.43711392933514e-25	3.54075126551834e-07	1074.09114493559	318.994242659522	1.75151413136421	9.10302527981917	9.46575813807513	9.40900014679778	9.00790331981623	0.00867663766890253	0.0151547438454781	0.0563719727258668	9.0906976074747	9.63310921675738	9.53812918722332	8.83290454358252	0.0142951994895142	0.0415030885766473	0.083610513563686	-0.0252834627497293	0.00195507808808971
FBgn0052475	3L	26513	27290	 mthl8	 gene_symbol mthl8	59	56	112	75	83	37	29	22	12	13	51	46	543	595	699	401	601	654	319	103	432	403	426	457	40	582	87	186	191	64	30	35	57	28	49	14	738	1223	672	612	803	839	390	196	632	525	672	757	70	96	98	112	341	89	80	18	53	59	42	38	3L	FlyBase	5UTR	22544	24192	.	+	.	8.8906090643949	8.65618591955091	8.77670358268677	8.70978815938341	10.4404324694207	10.2199026485136	10.806779796486	10.5422336249637	9.45662639786913	9.44095455244109	9.57164486075051	9.4925216572753	9.54687761072931	9.69216953983781	9.49165830262993	9.66731972980151	10.3780796334429	10.3505419504524	10.4137537388975	10.3176252027711	10.3792161831452	10.3351329969043	10.5751263286772	10.4390953232434	10.3731203877037	9.12585500801121	10.5783881600138	8.90711173311093	9.22412760780112	9.44303352637215	9.12953226174557	9.82789738386317	10.2873208297676	10.366621419599	10.6503256816551	10.6465391162079	10.4308163110689	10.231478595395	10.2118298108692	10.3273437639735	10.516929868327	10.3670321627988	10.1641209836168	10.4628346057822	10.4709814380902	10.3271364739784	10.1091066406988	10.2460855338061	CG32475	mthl8	protein_coding	861.891960381977	-1.43564647053366	0.150067165738034	-9.56669277701831	1.1038011693754e-21	8.82084223872783e-06	1258.63023762178	465.153683142178	1.43607515281536	8.74324587103509	9.53208325901291	9.44879047515511	8.7733974919729	0.0126618889351794	-0.00496666353961295	0.124622582992047	10.6745067107248	9.57948901621572	9.61952357528356	10.3301675589671	-0.00601674104548792	0.0473057462860376	-0.156148794013389	-0.00715714961679769	-0.287928526622234
FBgn0052475	3L	34530	35093	 mthl8	 gene_symbol mthl8	36	63	31	61	32	23	14	13	4	9	29	29	298	272	303	124	209	303	168	86	259	169	219	166	50	374	81	56	14	77	30	29	25	11	40	20	436	717	405	333	478	549	212	92	336	278	390	434	253	232	182	281	45	235	91	58	65	78	89	53	3L	FlyBase	5UTR	22544	24192	.	+	.	8.8906090643949	8.65618591955091	8.77670358268677	8.70978815938341	10.4404324694207	10.2199026485136	10.806779796486	10.5422336249637	9.45662639786913	9.44095455244109	9.57164486075051	9.4925216572753	9.54687761072931	9.69216953983781	9.49165830262993	9.66731972980151	10.3780796334429	10.3505419504524	10.4137537388975	10.3176252027711	10.3792161831452	10.3351329969043	10.5751263286772	10.4390953232434	10.3731203877037	9.12585500801121	10.5783881600138	8.90711173311093	9.22412760780112	9.44303352637215	9.12953226174557	9.82789738386317	10.2873208297676	10.366621419599	10.6503256816551	10.6465391162079	10.4308163110689	10.231478595395	10.2118298108692	10.3273437639735	10.516929868327	10.3670321627988	10.1641209836168	10.4628346057822	10.4709814380902	10.3271364739784	10.1091066406988	10.2460855338061	CG32475	mthl8	protein_coding	528.489489298638	-1.55537249520223	0.184381137760636	-8.43563779946634	3.29401455712899e-17	0.000378904020636561	788.759049489745	268.21992910753	1.55616821689553	8.74324587103509	9.53208325901291	9.44879047515511	8.7733974919729	0.0126618889351794	-0.00496666353961295	0.124622582992047	10.6745067107248	9.57948901621572	9.61952357528356	10.3301675589671	-0.00601674104548792	0.0473057462860376	-0.156148794013389	-0.00715714961679769	-0.287928526622234
FBgn0035859	3L	8225004	8225772	 CG13678	 gene_symbol CG13678	20	62	60	86	40	33	41	38	59	54	134	104	669	554	821	323	457	469	541	208	849	715	632	575	68	425	32	86	177	66	114	63	71	80	172	46	1121	1740	1368	1183	1496	1146	941	330	1307	1109	1484	1529	200	63	44	229	133	77	201	87	143	214	164	145	3L	FlyBase	5UTR	8222141	8222202	.	+	.	9.38514254767115	9.12810977981103	9.24657180011615	9.02865064428047	8.93525171935665	9.00242803394262	8.93525846231032	8.99257743298881	9.35042905441525	9.37051565008555	9.3491704133043	9.36293612493562	9.545082439588	9.38987900616036	9.41211676183531	9.52587607439508	9.19107801977077	8.95586520728392	9.16295417870166	9.23314620053121	9.04696547112028	9.067817418582	8.77758947060679	9.08285470293194	9.09775693508818	8.83239274720286	8.87820580846544	8.85354845196554	8.91992058605481	9.24906321945182	8.93781419302931	9.14780765097147	10.6635065962356	9.4690988306953	9.55886287389319	9.49385970054658	9.12421587637299	9.09123399619666	8.65618591955091	9.24555243461998	9.0481475732272	9.06119151573264	9.10993674302273	9.3214065096192	9.99345747149851	9.70980517015115	9.75557425354534	9.30116823550281	CG13678	CG13678	protein_coding	1496.47421063513	-1.03731353110387	0.130194877812807	-7.96739125632353	1.62058954006539e-15	0.00132798700701642	2012.19369036415	980.754730906111	1.03680488859621	9.13761122219831	9.35605326911996	9.3604723522504	9.25662616374109	-0.000681257789506518	-0.018669397208878	0.0340830142355383	8.96391794764957	9.4689964181152	9.46748072287418	8.96883987664964	0.000230949610754084	-0.000791940961661999	0.079082085174668	-0.0173114524285439	0.0276876185105855
FBgn0052475	3L	33400	33856	 mthl8	 gene_symbol mthl8	8	33	15	100	74	6	2	20	9	6	52	30	206	193	341	62	251	212	151	72	192	132	140	131	46	329	40	50	28	49	39	15	25	22	28	10	303	553	342	301	326	456	182	77	307	213	303	283	139	36	69	120	45	108	43	30	33	31	44	28	3L	FlyBase	5UTR	22544	24192	.	+	.	8.8906090643949	8.65618591955091	8.77670358268677	8.70978815938341	10.4404324694207	10.2199026485136	10.806779796486	10.5422336249637	9.45662639786913	9.44095455244109	9.57164486075051	9.4925216572753	9.54687761072931	9.69216953983781	9.49165830262993	9.66731972980151	10.3780796334429	10.3505419504524	10.4137537388975	10.3176252027711	10.3792161831452	10.3351329969043	10.5751263286772	10.4390953232434	10.3731203877037	9.12585500801121	10.5783881600138	8.90711173311093	9.22412760780112	9.44303352637215	9.12953226174557	9.82789738386317	10.2873208297676	10.366621419599	10.6503256816551	10.6465391162079	10.4308163110689	10.231478595395	10.2118298108692	10.3273437639735	10.516929868327	10.3670321627988	10.1641209836168	10.4628346057822	10.4709814380902	10.3271364739784	10.1091066406988	10.2460855338061	CG32475	mthl8	protein_coding	396.876039952116	-1.65922038495459	0.226481714707515	-7.32606774501577	2.37004019082924e-13	0.0073693399767194	603.005991347803	190.746088556429	1.6605188631018	8.74324587103509	9.53208325901291	9.44879047515511	8.7733974919729	0.0126618889351794	-0.00496666353961295	0.124622582992047	10.6745067107248	9.57948901621572	9.61952357528356	10.3301675589671	-0.00601674104548792	0.0473057462860376	-0.156148794013389	-0.00715714961679769	-0.287928526622234
FBgn0036463	3L	15015287	15016170	 Reck	 gene_symbol Reck	22	54	70	126	51	43	51	65	67	66	138	154	502	749	882	108	544	474	459	214	674	584	482	442	72	702	98	135	122	88	158	103	106	91	146	60	680	1424	1116	1089	1114	855	603	330	1678	1187	1216	1218	411	294	197	229	293	550	694	503	707	649	879	647	3L	FlyBase	5UTR	15013839	15014062	.	-	.	10.5571752531435	10.3865777954652	10.5423216224634	10.5292327069661	11.158960911454	11.2452912793247	11.1643141481287	11.0530423835176	10.8457883886987	10.7622578860972	10.539723219664	10.3175421408956	11.1330737941886	10.9097495047518	10.8414713700526	10.619771825603	11.0330164825884	11.1622881781729	10.6369046392411	10.6665581813916	11.080797269909	11.1323886728184	10.7658565432466	10.8779233443262	10.9364337920807	11.7193246032782	10.4756347747781	10.6233866822349	11.9303374502439	11.5239979650115	10.5385258866549	10.7148793368663	11.4559887850809	11.0324410972305	10.6161225879911	10.3886131559107	11.1103694379278	11.25165298653	13.3533030639066	13.0690720441872	11.417753526621	11.3214341310623	12.9364007568941	12.4214017942431	10.6813138855763	10.8148921676416	14.0529707840285	13.3303837597786	CG5392	Reck	protein_coding	1145.98384484302	-0.921163076672329	0.138390487223102	-6.65626008807459	2.80883025706842e-11	0.0304373479368287	1499.68363110269	792.284058583356	0.920568506666363	10.5357771647147	10.4286326802798	10.8040231373979	10.4718765243043	-0.0510186190625252	0.00877674610598474	-0.0147467220274162	11.1086782658231	10.7306215978278	11.0214116494702	11.2021260953893	-0.038575369469846	-0.0120854010006372	-0.0499535218146322	-0.041183634688299	-0.0763904344755151
